epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781980585144878331,95363,33418,2160560,21256844,51,2161032,2161152,3242584
1781980586218484737,95771,33505,2165680,21256844,51,2166320,2166352,3256844
1781980587363019390,96174,33619,2167600,21256844,50,2168168,2168168,3259492
1781980588469993958,96522,33746,2167728,21256844,50,2168352,2168352,3259764
1781980589599148196,96882,33871,2167728,21256844,50,2168360,2168360,3260616
1781980590750028834,97239,34004,2167728,21256844,50,2168384,2168384,3260476
1781980591860828860,97576,34134,2167728,21256844,50,2168384,2168384,3260180
1781980593202571618,97988,34288,2169008,21256844,50,2169656,2169656,3262268
1781980594326754257,98331,34415,2169008,21256844,50,2169656,2169656,3261772
1781980595530243605,98702,34547,2169008,21256844,50,2169656,2169656,3262268
1781980596843477479,99047,34674,2169008,21256844,50,2169656,2169656,3262620
178198059812923464,99385,34801,2169008,21256844,50,2169680,2169680,3263424
1781980599238193465,99771,34941,2169008,21256844,50,2169680,2169680,3263028
1781980600567202121,100184,35092,2169008,21256844,50,2169716,2169716,3263728
1781980601710676734,100558,35230,2169008,21256844,50,2169716,2169716,3264256
1781980602842928478,100878,35352,2169008,21256844,50,2169716,2169716,3264152
1781980603935430016,101140,35448,2169008,21256844,50,2169716,2169716,3264584
178198060553596605,101433,35557,2169008,21256844,50,2169736,2169736,3265132
1781980606286224483,101816,35693,2169008,21256844,50,2169736,2169736,3265532
1781980607391942815,102167,35817,2169008,21256844,50,2169736,2169736,3265572
1781980608554678843,102523,35950,2169008,21256844,50,2169736,2169736,3265968
1781980609715367145,102890,36086,2169008,21256844,50,2169736,2169736,3266904
1781980610840093580,103237,36212,2169008,21256844,50,2169736,2169736,3266272
17819806121682365,103605,36339,2169008,21256844,50,2169756,2169756,3266880
1781980613202287685,103968,36478,2169008,21256844,50,2169756,2169756,3267288
1781980614384119710,104332,36621,2169008,21256844,50,2169756,2169756,3266648
1781980615554738676,104724,36738,2170160,21256844,51,2170620,2170620,3267900
1781980617215023098,105251,36933,2170160,21256844,50,2170620,2170620,3267800
1781980618408727194,105632,37068,2170160,21256844,50,2170620,2170620,3267780
1781980619531238340,105987,37196,2170160,21256844,50,2170620,2170620,3268820
1781980620656443429,106333,37326,2170160,21256844,50,2170620,2170620,3268784
1781980621801523921,106686,37456,2170160,21256844,50,2171296,2171296,3269716
1781980622963494750,107045,37583,2171440,21256844,50,2171880,2171880,3270328
1781980624146960537,107419,37715,2171440,21256844,50,2171880,2171880,3270404
1781980625419304437,107821,37863,2171440,21256844,50,2171880,2171880,3270652
1781980626571042558,108170,37993,2171440,21256844,50,2171900,2171900,3270464
1781980627741258751,108543,38128,2171440,21256844,50,2171900,2171900,3271540
1781980628882553941,108901,38265,2171440,21256844,50,2171916,2171916,3271824
178198063074848945,109270,38404,2171440,21256844,50,2171916,2171916,3271988
1781980631232695168,109626,38540,2171440,21256844,50,2171916,2171916,3272144
1781980632417962301,109990,38673,2171440,21256844,50,2171916,2171916,3272072
1781980633645254871,110367,38810,2171440,21256844,50,2171916,2171916,3272640
1781980634977948632,110786,38963,2171440,21256844,50,2171916,2171916,3273332
1781980636136911120,111154,39098,2171440,21256844,50,2171916,2171916,3273432
1781980637376540860,111534,39237,2171440,21256844,50,2171916,2171916,3272812
1781980638601638779,111920,39370,2171440,21256844,50,2171936,2171936,3274108
1781980639753932999,112282,39500,2171440,21256844,50,2171936,2171936,3274280
1781980640977980025,112658,39639,2171440,21256844,50,2171936,2171936,3274436
1781980642153113585,113027,39773,2171440,21256844,50,2171936,2171936,3273856
1781980643328025121,113387,39903,2171440,21256844,50,2171948,2171948,3275320
1781980644467478581,113747,40036,2171440,21256844,50,2171948,2171948,3275076
1781980645676803822,114129,40172,2171440,21256844,50,2171980,2171980,3275220
17819806474982228,114548,40320,2171440,21256844,50,2171996,2171996,3275560
1781980648149802744,114909,40451,2171568,21256844,50,2172080,2172088,3275356
1781980649275312131,115241,40570,2171568,21256844,50,2172088,2172088,3276400
1781980650381434538,115607,40697,2171568,21256844,50,2172092,2172092,3276532
1781980651578570736,115982,40837,2171568,21256844,50,2172092,2172092,3276676
1781980652715366871,116327,40984,2706608,21256844,50,2707920,2712200,3819768
1781980653877802218,116676,41112,2714416,21256844,50,2714872,2714884,3820896
1781980655124384567,117068,41259,2714416,21256844,50,2714888,2714888,3821948
1781980656255337144,117424,41387,2714416,21256844,50,2714888,2714888,3821472
1781980657409889462,117775,41521,2714416,21256844,50,2714888,2714888,3821636
1781980658605262426,118156,41662,2665084,21256844,50,2714416,2665544,3772480
1781980659769716935,118523,41794,2665084,21256844,50,2714416,2665548,3772388
1781980660895358730,118877,41917,2665084,21256844,50,2714416,2665548,3772868
1781980662105555479,119253,42056,2665084,21256844,50,2714416,2665548,3772780
1781980663225351002,119587,42184,2615740,21256844,50,2714416,2616204,3723196
1781980664445319838,119968,42320,2615740,21256844,50,2714416,2616260,3723916
1781980665549435215,120291,42433,2615740,21256844,50,2714416,2616260,3724588
1781980666695766524,120572,42541,2615740,21256844,50,2714416,2616260,3724860
1781980667828732293,120914,42663,2615740,21256844,50,2714416,2616264,3723764
178198066933072180,121281,42798,2615740,21256844,50,2714416,2616264,3725180
1781980670212002364,121650,42934,2615740,21256844,50,2714416,2616264,3725660
1781980671552552343,122065,43082,2615740,21256844,50,2714416,2616268,3725692
1781980672759611431,122385,43202,2566396,21256844,50,2714416,2566928,3676944
1781980673854739917,122648,43301,2566396,21256844,50,2714416,2566928,3676940
1781980675138971025,123011,43437,2566396,21256844,50,2714416,2566928,3677220
1781980676261327983,123307,43512,2567420,21256844,51,2714416,2567980,3665380
1781980677333543181,123513,43591,2567420,21256844,50,2714416,2567980,3666176
1781980678407343119,123718,43675,2567420,21256844,50,2714416,2567980,3666264
1781980679479641312,123927,43751,2509916,21256844,50,2714416,2510412,3608788
1781980680550684439,124129,43835,2509916,21256844,50,2714416,2510412,3608496
1781980681622587975,124333,43919,2509916,21256844,50,2714416,2510412,3608128
